World bank region,Country,Year,Birth Rate,Death Rate,Fertility Rate,Life Expectancy at Birth Female,Life Expectancy at Birth Male,Life Expectancy at Birth Total,Population Density,Urban Population Percent,Urban Population Percent Growth,Telephone Lines per 100 People,ImageURL
Sub-Saharan Africa,Tanzania,2007,41.799,11.684,5.616,55.587,54.215,54.88426829,45.0918345,25.478,5.354740085,0.380548494,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2008,41.639,11.131,5.585,56.779,55.234,55.98765854,46.42096749,26.121,5.397433537,0.397057926,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2009,41.391,10.588,5.543,57.993,56.244,57.09717073,47.81416798,26.776,5.433714716,0.292320947,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2010,41.056,10.071,5.49,59.186,57.214,58.17595122,49.26592007,27.439,5.436998456,0.396248815,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2011,40.643,9.597,5.428,60.307,58.11,59.18170732,50.77142696,28.114,5.440344601,0.388032196,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2012,40.17,9.18,5.359,61.307,58.901,60.07465854,52.33078234,28.798,5.428932333,0.347458452,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Tanzania,2013,39.664,8.823,5.287,62.172,59.584,60.84643902,53.94344886,29.493,5.419848802,0.369099063,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg
Sub-Saharan Africa,Gabon,1980,37.822,15.479,5.648,55.627,52.451,54.00026829,2.751938526,52.337,6.960472557,9.936047102,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1981,37.917,14.949,5.684,56.473,53.293,54.84421951,2.819319284,54.682,6.802325526,5.669048498,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1982,37.99,14.42,5.709,57.332,54.146,55.70014634,2.889835837,57,6.622059674,1.402049894,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1983,38.038,13.896,5.722,58.196,55.004,56.56107317,2.963631777,58.372,4.899927137,1.374995253,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1984,38.053,13.385,5.723,59.05,55.851,57.4114878,3.040815772,59.73,4.870993252,1.399951757,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1985,38.031,12.896,5.712,59.874,56.67,58.23292683,3.121508131,61.076,4.847458799,1.36761658,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1986,37.968,12.443,5.689,60.641,57.434,58.99839024,3.205747662,62.402,4.810692513,1.452740534,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1987,37.862,12.039,5.654,61.32,58.118,59.67995122,3.293569294,63.711,4.77867579,1.531837474,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1988,37.714,11.69,5.609,61.895,58.702,60.25956098,3.384786743,65,4.734950956,1.605213734,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1989,37.529,11.402,5.554,62.35,59.175,60.72378049,3.478980867,66.412,4.893773879,1.896413436,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1990,37.307,11.176,5.491,62.68,59.531,61.06709756,3.575557884,67.792,4.794866856,2.048921432,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1991,37.047,11.009,5.421,62.885,59.769,61.289,3.674090891,69.143,4.691766029,2.192239805,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1992,36.744,10.893,5.343,62.974,59.894,61.39643902,3.774358676,70.462,4.582064029,2.703027848,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1993,36.401,10.818,5.259,62.969,59.93,61.41243902,3.876365118,71.749,4.476907364,2.766255883,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1994,36.029,10.77,5.17,62.894,59.898,61.35946341,3.980125742,72.999,4.368691828,2.909047651,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1995,35.639,10.744,5.078,62.764,59.815,61.25353659,4.085737571,74.214,4.269540556,2.982412146,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1996,35.248,10.742,4.987,62.577,59.683,61.09470732,4.193258819,75.358,4.127365008,2.961654899,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1997,34.871,10.768,4.898,62.323,59.497,60.87553659,4.302782629,76.431,3.992188848,3.15685606,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1998,34.523,10.825,4.814,62.005,59.263,60.60056098,4.414219738,77.437,3.864575058,3.275242392,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,1999,34.212,10.906,4.735,61.642,58.999,60.28826829,4.52720534,78.379,3.736516836,3.317374253,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2000,33.947,11,4.664,61.265,58.733,59.96812195,4.641281484,79.26,3.606241072,3.175633132,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2001,33.73,11.083,4.6,60.926,58.509,59.68802439,4.756188148,80.082,3.477444812,3.180182893,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2002,33.562,11.134,4.544,60.68,58.369,59.49631707,4.871731284,80.85,3.354659729,2.966066252,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2003,33.431,11.135,4.494,60.56,58.34,59.42292683,4.988233011,81.565,3.243762372,2.495491388,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2004,33.323,11.079,4.449,60.585,58.436,59.48429268,5.106609229,82.23,3.157367918,2.919472268,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2005,33.232,10.961,4.408,60.761,58.658,59.68385366,5.228101836,82.847,3.098809766,2.869369955,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2006,33.15,10.788,4.37,61.074,58.995,60.00914634,5.353611208,83.421,3.062684676,2.836461962,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2007,33.076,10.573,4.335,61.492,59.421,60.4312439,5.483397369,83.952,3.029937032,2.581627807,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2008,33.005,10.336,4.304,61.965,59.893,60.90373171,5.617215819,84.443,2.994266996,1.830677054,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2009,32.926,10.096,4.275,62.448,60.374,61.38570732,5.754814297,84.896,2.955042972,2.236582025,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2010,32.826,9.865,4.246,62.915,60.841,61.85270732,5.895738736,85.313,2.909347628,2.400018431,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2011,32.686,9.648,4.214,63.35,61.28,62.2897561,6.039593278,85.697,2.859789979,1.952227896,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2012,32.487,9.446,4.178,63.75,61.687,62.69334146,6.186339116,86.047,2.808201819,1.411450446,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
Sub-Saharan Africa,Gabon,2013,32.221,9.254,4.136,64.127,62.071,63.07392683,6.335902511,86.367,2.760076717,1.384992515,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg
East Asia & Pacific,New Zealand,1960,29.3605,9.027,4.1325,69.0135,65.3855,67.1552561,7.287117821,81.1825,2.582836914,12.01279558,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1961,26.5,8.8,4.129,73.9,68.7,71.23658537,8.238333131,75.998,2.405597111,22.64059865,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1962,27.1,9,4.099,73.7,68.4,70.98536585,9.189548441,76.525,2.690439427,23.55387094,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1963,26.2,8.9,4.107,74.1,68.5,71.23170732,9.426151684,77.133,3.333503915,24.46714324,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1964,25.5,8.9,3.989,74.2,68.5,71.2804878,9.615282367,77.73,2.757586432,25.38041553,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1965,24.2,8.8,3.733,74.3,68.5,71.32926829,9.818844708,78.317,2.847334291,26.29368782,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1966,22.9,8.7,3.54,74.3,68.3,71.22682927,9.982150317,78.891,2.379736049,27.20696011,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1967,22.5,8.9,3.41,74.3,68.1,71.12439024,10.16254605,79.421,2.460637846,27.7309596,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1968,22.5,8.4,3.354,74.7,68.4,71.47317073,10.34560024,79.852,2.326406083,28.25495908,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1969,22.7,8.9,3.332,74.3,68.1,71.12439024,10.43674756,80.277,1.407994338,28.77895857,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1970,22.3,8.6,3.269,74.7,68.4,71.47317073,10.53055334,80.695,1.414146295,29.30295805,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1971,22.1,8.8,3.158,74.5,68.2,71.27317073,10.67449014,81.106,1.86560804,29.82695754,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1972,22.6,8.5,3.194,75,68.7,71.77317073,10.83513729,81.491,1.967320426,30.26419611,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1973,21.8,8.5,3,74.8,69,71.82926829,11.02844556,81.819,2.170061841,30.70143467,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1974,20.5,8.6,2.696,75.1,68.4,71.66829268,11.24643956,82.141,2.350128947,31.13867324,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1975,19.6,8.3,2.57,75.1,68.9,71.92439024,11.48342258,82.46,2.472910041,31.5759118,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1976,18.3,8.1,2.331,75.6,69,72.2195122,11.70901219,82.774,2.325494441,32.01315037,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1977,17.7,8.1,2.273,75.7,69.3,72.42195122,11.81307204,83.028,1.191189779,33.93350295,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1978,17.3,8.3,2.229,75.6,68.9,72.16829268,11.84991075,83.128,0.431733789,34.28599791,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1979,16.3,7.9,2.07,76.4,69.8,73.0195122,11.85370856,83.229,0.153481565,34.89915129,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1980,16.8,8.1,2.12,76.5,69.8,73.06829268,11.80737534,83.328,-0.272761854,35.16579816,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1981,16.2,8.5,2.03,75.8,70,72.82926829,11.82218678,83.428,0.245272689,36.11016582,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1982,16.2,8,2.01,76.9,70.5,73.62195122,11.86776043,83.511,0.484188041,37.06556534,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1983,15.8,8,1.95,76.9,70.7,73.72439024,11.98625195,83.552,1.042585426,37.55647695,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1984,15.8,8.1,1.92,76.9,70.8,73.77560976,12.15031712,83.592,1.407350639,38.10472099,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1985,16,8.2,1.93,77.7,71.2,74.37073171,12.25589609,83.633,0.914233804,38.83852625,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1986,15.9,8.4,1.93,76.8,71,73.82926829,12.33185219,83.673,0.665639188,39.6187608,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1987,16.3,8.3,1.96,77.4,71,74.12195122,12.32881395,83.78,0.103150893,40.3496451,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1988,16.8,8.4,2.03,77.2,71.3,74.17804878,12.43553226,84.025,1.153901489,41.3782022,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1989,17.3,8.4,2.1,77.6,71.4,74.42439024,12.46971251,84.268,0.563267832,42.1867752,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1990,17.5,8.2,2.12,78,71.8,74.82439024,12.52971782,84.506,0.76207263,42.96558974,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1991,17.5,8.1,2.18,78.4,72.5,75.37804878,12.64593065,84.742,1.202097773,43.23152882,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1992,17.4,8,2.16,78.9,73.3,76.03170732,13.2737078,84.933,5.070105508,43.32553203,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
East Asia & Pacific,New Zealand,1993,17.28,7.85,2.12,79.3,73.1,76.12439024,13.41270746,85.034,1.160598924,43.78947368,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg
Latin America & Caribbean,Jamaica,1980,29.179,6.697,3.839,72.102,68.505,70.25963415,194.288181,46.191,2.328310518,2.515563998,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1981,29.098,6.702,3.733,72.333,68.726,70.4855122,196.9529086,46.739,2.541598471,2.466185273,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1982,29.028,6.731,3.643,72.543,68.922,70.68834146,199.6583564,47.286,2.527806069,2.5966178,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1983,28.917,6.777,3.559,72.724,69.074,70.8544878,203.1486611,47.813,2.841399618,2.749308162,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1984,28.728,6.837,3.477,72.867,69.171,70.97392683,206.9067405,48.016,2.256711165,2.870745161,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1985,28.444,6.906,3.394,72.972,69.208,71.04409756,210.5170822,48.22,2.153798288,2.94713258,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1986,28.066,6.982,3.308,73.038,69.179,71.06143902,213.3979686,48.424,1.781344785,3.337835844,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1987,27.617,7.065,3.224,73.071,69.086,71.02990244,215.6786704,48.628,1.483499344,3.509286737,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1988,27.14,7.154,3.143,73.081,68.943,70.96153659,217.0452447,48.832,1.050236084,3.504682317,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1989,26.673,7.245,3.07,73.078,68.766,70.86941463,217.5807941,49.036,0.663303246,3.636814663,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1990,26.229,7.336,3.005,73.069,68.567,70.76309756,219.289012,49.24,1.197234808,3.787046991,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1991,25.2,6,2.948,73.06,68.362,70.65370732,220.6832872,49.444,1.047258257,4.451399896,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1992,25.1,5.6,2.899,73.054,68.162,70.54834146,222.1645429,49.656,1.096770202,5.526109424,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1993,24.3,5.5,2.855,73.05,67.975,70.45060976,223.7344414,49.896,1.18632894,6.972676028,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1994,23.6,5.7,2.815,73.051,67.812,70.36760976,225.3946445,50.136,1.219169388,8.620069447,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1995,24.1,5.5,2.778,73.061,67.681,70.30539024,227.1469991,50.375,1.250007141,10.26834148,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1996,25.5,6.2,2.744,73.085,67.587,70.26895122,228.9935365,50.615,1.284935806,11.78943897,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1997,23.5,6.7,2.712,73.124,67.529,70.25826829,231.7565097,50.855,1.672371857,14.37540992,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1998,23.4,5.9,2.683,73.18,67.504,70.27278049,233.9860572,51.095,1.428304573,16.56186901,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,1999,22.2,6.3,2.655,73.254,67.509,70.31143902,236.0831025,51.335,1.36081256,18.26364661,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2000,20.8,6.8,2.629,73.346,67.546,70.37526829,237.6998153,51.574,1.146976785,19.04670522,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2001,20.7,6.3,2.603,73.462,67.623,70.47129268,239.0940905,51.814,1.049111831,19.11236034,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2002,18.92,6.38,2.578,73.603,67.749,70.60460976,240.5868883,52.053,1.082615943,19.62812281,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2003,18.15,6.4,2.552,73.769,67.925,70.77573171,241.4822715,52.251,0.751151445,16.55192263,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2004,17.36,6.58,2.525,73.956,68.149,70.98168293,242.354109,52.437,0.715693222,17.32734795,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2005,17.02,6.2,2.498,74.161,68.416,71.21843902,243.2266851,52.625,0.717316553,15.8683713,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2006,17.54,6.59,2.47,74.38,68.715,71.47841463,244.0998153,52.811,0.71113334,11.89344813,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2007,16.3,7.15,2.442,74.609,69.039,71.75607317,244.9715605,52.998,0.709952518,12.71005742,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2008,16.29,7.72,2.414,74.842,69.373,72.04080488,245.843121,53.184,0.70551267,13.64975083,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2009,16.14,7.47,2.387,75.073,69.704,72.32302439,246.7159741,53.371,0.705408738,11.64424675,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
Latin America & Caribbean,Jamaica,2010,15.96,7.03,2.36,75.297,70.02,72.59414634,247.588735,53.557,0.701024635,11.08017116,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg
